"listing_id","description","host_id","host_name","nbhood_full","coordinates","room_type","price","nb_reviews","last_review","reviews_per_month","availability_365","avg_rating","avg_stays_per_month","pct_5_stars","listing_added"
22147414,"BEAUTIFUL HUDSON RIVER VIEW",19577205,"Neide","Manhattan, Washington Heights","(40.8335, -73.9468)","Entire home/apt","$215",2,"01/02/2019",0.11,0,4.75978648751431,2.4,0.643983997691692,"06/29/2018"
28859453,"Gorgeous, Prime West Village Apt!",93705483,"Andrea","Manhattan, West Village","(40.73161, -74.00171999999998)","Entire home/apt","$310",4,"06/21/2019",0.48,8,3.04386829984459,4.8,0.74838454426803,"12/16/2018"
24223602,"Prospect Heights Paradise",182086879,"Patti","Brooklyn, Prospect Heights","(40.67999, -73.96462)","Entire home/apt","$300",17,"06/28/2019",1.22,129,3.86227564845088,20.4,0.6003188428395,"12/23/2018"
11291712,"One Bedrm BK Brownstone Beauty",25052740,"Nina","Brooklyn, Bedford-Stuyvesant","(40.69488, -73.9434)","Private room","$50",10,"01/17/2019",0.25,243,3.92207921010175,12,0.608104727744362,"07/14/2018"
25355845,"Super Charming 1 Bedroom  in the Heart of Chelsea",21705284,"Dani","Manhattan, Chelsea","(40.74388, -73.99631)","Entire home/apt","$200",71,"06/18/2019",5.23,230,4.65886135016323,85.2,0.826592313416594,"12/13/2018"
1304952,"Two Bedrooms and Private Bathroom",7073209,"Jackie","Brooklyn, Fort Greene","(40.68809, -73.97578)","Private room","$175",5,"03/10/2019",0.13,334,4.69208233018247,6,0.653663875858073,"09/04/2018"
23668732,"Family Studio beside Empire State #3",177174475,"Alberto","Manhattan, Midtown","(40.74677, -73.98698)","Entire home/apt","$120",6,"03/30/2019",0.4,246,4.12986029978662,7.2,0.722816185698184,"09/24/2018"
21175597,"Sunny church view room in Harlem brownstone",8637211,"Judie And Steven","Manhattan, Harlem","(40.81899, -73.94584)","Private room","$70",29,"05/28/2019",1.36,292,3.36312602084259,34.8,0.626499105208071,"11/22/2018"
6400170,"Fantastic Cozy Stay-NYC. 4B",24833181,"Andres","Brooklyn, Bedford-Stuyvesant","(40.69385, -73.9481)","Entire home/apt","$80",93,"06/29/2019",2,0,4.23665332876382,111.6,0.712804388384483,"12/24/2018"
26334347,"1BR in Newly Renovated Apartment - Rm A, Bushwick!",36012265,"Ada","Brooklyn, Williamsburg","(40.70456, -73.9314)","Private room","$51",12,"06/17/2019",1.14,352,3.66685003598567,14.4,0.6649686357307,"12/12/2018"
34640201,"Awsome room with private door to the deck!",4297106,"Franck And Joshua","Brooklyn, Bushwick","(40.6924, -73.91448000000003)","Private room","$44",0,NA,NA,365,NA,NA,NA,"05/08/2018"
19176053,"Renovated sunny 1br w/ private bath steps to train",39808438,"Easton","Brooklyn, Bushwick","(40.68947, -73.91544)","Private room","$45",30,"03/27/2019",1.31,0,4.20282966542163,36,0.729419929594098,"09/21/2018"
18283367,"Huge Private Furnished Bedroom - Inwood",126420866,"Nic","Manhattan, Inwood","(40.86396, -73.9267)","Private room","$50",2,"05/20/2017",0.08,0,4.52567811681153,2.4,0.722455127190019,"11/14/2016"
27551182,"Big Lofty Apartment with Beautiful Rooftop",14727039,"Alexandra","Brooklyn, Williamsburg","(40.71684000000001, -73.94565)","Private room","$165",0,NA,NA,89,NA,NA,NA,"06/30/2018"
28314777,"Queens Finest Luxury Place",44924379,"Roland","Queens, Jamaica","(40.69742, -73.78541)","Private room","$60",22,"05/21/2019",2.16,363,4.72701997600963,26.4,0.917450110588789,"11/15/2018"
18358644,"Cozy room in the heart of Bushwick",127082964,"Christopher","Brooklyn, Bushwick","(40.70426, -73.92489)","Private room","$72",12,"04/22/2018",0.47,0,3.09797543293943,14.4,0.746367427787751,"10/17/2017"
15703497,"Elevator Doorman GYM Deck! 5120",16098958,"Jeremy & Laura","Manhattan, Murray Hill","(40.74461, -73.97216)","Entire home/apt","$180",0,NA,NA,320,NA,NA,NA,"09/29/2018"
35615010,"Cozy Private Room in Brooklyn!",103716352,"Luanny","Brooklyn, Sunset Park","(40.64699, -74.0156)","Private room","$50",0,NA,NA,28,NA,NA,NA,"08/04/2018"
16976215,"Awesome Chelsea Manhattan Pad",15851669,"Lisa","Manhattan, Chelsea","(40.7429, -73.99344)","Private room","$125",1,"01/30/2017",0.03,0,4.5404291940973,1.2,0.71288805860155,"07/27/2016"
33189664,"Large 1 Bedroom Apartment",46311875,"Michael","Manhattan, Chelsea","(40.75183, -73.99633)","Entire home/apt","$140",0,NA,NA,167,NA,NA,NA,"07/31/2018"
21816442,"Cosy and Bright Apartment in Downtown Brooklyn",48159029,"Evie","Brooklyn, Bedford-Stuyvesant","(40.69179000000001, -73.95915)","Entire home/apt","$200",0,NA,NA,0,NA,NA,NA,"05/07/2018"
32487006,"JFK LUXURY APARTMENT #A",244082709,"Jfk","Queens, Springfield Gardens","(40.65795, -73.76996)","Entire home/apt","$175",15,"07/07/2019",3.31,68,3.98652499711914,18,0.750253548987974,"01/01/2019"
13549611,"Bright and cozy apt next to park",59575555,"Para","Brooklyn, Cypress Hills","(40.68144, -73.89416)","Entire home/apt","$75",2,"08/15/2016",0.06,0,4.79544732194107,2.4,0.673638599722861,"02/10/2016"
24038899,"Harlem suit  La barrio",10828579,"Najah","Manhattan, East Harlem","(40.79815, -73.93906)","Entire home/apt","$115",7,"11/01/2018",0.48,0,3.18389236433217,8.4,0.666136298809896,"04/28/2018"
22969873,"A Room in a 3BR Bushwick Apartment",50949024,"Bill","Brooklyn, Bushwick","(40.70299, -73.92693)","Private room","$60",0,NA,NA,0,NA,NA,NA,"05/24/2018"
29202087,"Modern WBurg Castle in w/ Park & Skyline Views",8917825,"Jordan","Brooklyn, Greenpoint","(40.72004, -73.95424)","Entire home/apt","$199",11,"02/01/2019",1.49,0,4.13200485809812,13.2,0.671166493161769,"07/29/2018"
9756729,"Bright new apt in a luxury building",33349807,"Dorit","Brooklyn, Bedford-Stuyvesant","(40.6801, -73.92873)","Entire home/apt","$60",0,NA,NA,0,NA,NA,NA,"10/12/2018"
30224962,"Designer studio in the heart of East Village",41827902,"Prangchat","Manhattan, East Village","(40.72853, -73.98761999999998)","Private room","$115",6,"04/09/2019",0.87,23,3.35554871193401,7.2,0.638052432228627,"10/04/2018"
35518805,"FLATBUSH PLACE TO STAY AND GO attractions nearby",267223765,"Jarmel","Brooklyn, Flatbush","(40.64685, -73.96101999999998)","Private room","$50",3,"06/26/2019",3,348,4.96223935865089,3.6,0.652745452043773,"12/21/2018"
36040430,"RARE | Entire 2-bed apt ♥ 0 min to M/L train",227206998,"Jessica","Brooklyn, Bushwick","(40.69975, -73.91202)","Entire home/apt","$150",0,NA,NA,41,NA,NA,NA,"06/15/2018"
2247803,"Landmark Brownstone, Crown Heights",11333699,"Clifton","Brooklyn, Crown Heights","(40.67112, -73.94536)","Entire home/apt","$105",281,"06/30/2019",4.29,248,4.08134542183956,337.2,0.601591241930901,"12/25/2018"
63588,"LL3",295128,"Carol Gloria","Bronx, Clason Point","(40.81309, -73.85514)","Private room","$90",0,NA,NA,349,NA,NA,NA,"04/15/2018"
21845154,"Warm and cosy apartment in the heart of New York",4495261,"Julien","Manhattan, East Village","(40.72631, -73.98507)","Entire home/apt","$180",2,"09/09/2018",0.11,0,3.53673890672685,2.4,0.737297473235338,"03/06/2018"
34284651,"Columbia campus 2 bedrooms apartment",790288,"Sandra","Manhattan, Morningside Heights","(40.808, -73.96643)","Entire home/apt","$200",0,NA,NA,11,NA,NA,NA,"09/21/2018"
35943489,"Prime Nolita/Soho/Little Italy studio apt",23495753,"Teresa","Manhattan, Little Italy","(40.71807, -73.99843)","Entire home/apt","$125",0,NA,NA,11,NA,NA,NA,"04/11/2018"
34999128,"Nice and cozy ✌ holiday apartment✿",255222056,"Alex","Manhattan, Midtown","(40.75869, -73.96725)","Entire home/apt","$195",12,"07/01/2019",7.83,6,3.5307595518558,14.4,0.633491763470924,"12/26/2018"
11888603,"Lovely, spacious room",35211977,"Maria","Brooklyn, Bushwick","(40.70578, -73.92375)","Private room","$55",1,"03/28/2016",0.03,0,4.94698619730178,1.2,0.619754597533445,"09/23/2015"
6348972,"Cosy & Quiet BD in Central Harlem",33074274,"Vigil","Manhattan, Harlem","(40.80581, -73.95)","Private room","$69",40,"05/02/2019",0.8,329,3.25350558961164,48,0.697391669814369,"10/27/2018"
24751022,"Sonder | Hanover Square | Welcoming 1BR + Rooftop",12243051,"Sonder","Manhattan, Financial District","(40.70401, -74.00932)","Entire home/apt","$179",0,NA,NA,1,NA,NA,NA,"03/28/2018"
31729652,"Sunny Studio located in the heart of Harlem",91390716,"Kathiana Joy","Manhattan, Harlem","(40.81207, -73.94335)","Entire home/apt","$80",3,"02/25/2019",0.63,0,3.67619372624716,3.6,0.771078473013227,"08/22/2018"
11591364,"Heart of Williamsburg, Floor thru!",2487433,"Octavio","Brooklyn, Williamsburg","(40.71826, -73.95795)","Entire home/apt","$95",11,"06/11/2019",0.28,32,4.73693503468778,13.2,0.839228693404473,"12/06/2018"
5593679,"Luxury Upper West Side Studio",5855080,"Sue","Manhattan, Upper West Side","(40.78965, -73.9687)","Entire home/apt","$110",7,"04/30/2019",0.14,67,3.88992721590576,8.4,0.650401138504288,"10/25/2018"
32018080,"Master room   套房",240055586,"George","Queens, Fresh Meadows","(40.7386, -73.79248)","Private room","$80",38,"06/26/2019",7.6,29,4.80391538197109,45.6,0.88508231924423,"12/21/2018"
9796737,"Private Room in lower east side NYC",41003664,"Conor","Manhattan, Lower East Side","(40.71282, -73.98448)","Private room","$70",2,"06/12/2017",0.05,0,4.99644844445974,2.4,0.643428198851458,"12/07/2016"
1091840,"Private bedroom in Manhattan, NYC",4714927,"Elisa","Manhattan, East Harlem","(40.78859, -73.94715)","Private room","$75",152,"05/31/2019",2.03,12,4.14832710982108,182.4,0.668576983399902,"11/25/2018"
18702075,"Clean and large bedroom in a private house",130021104,"Christoni","Bronx, Williamsbridge","(40.87309000000001, -73.86326)","Private room","$60",5,"06/03/2017",0.19,0,4.77218090175865,6,0.690095832635229,"11/28/2016"
8306839,"1 Week NYC during the Holidays!",41007625,"Cheryl","Manhattan, Midtown","(40.76502, -73.98198000000002)","Private","$399",0,NA,NA,0,NA,NA,NA,"03/09/2018"
33749115,"Sensational Midtown East Dream Near E/M Trains",254372359,"Timothy And Natalia","Manhattan, Midtown","(40.75452, -73.97091999999998)","Entire home/apt","$250",7,"06/14/2019",2.44,161,4.09938198203494,8.4,0.612917156055298,"12/09/2018"
28610567,"Nice Clean Official Cozy Suite 2 In Brooklyn",215387072,"Mr. G","Brooklyn, Bedford-Stuyvesant","(40.68003, -73.91181)","Private room","$65",17,"07/04/2019",2.26,365,4.59517912451576,20.4,0.80883692156617,"12/29/2018"
11552402,"Comfy NYC Studio 15 Min. To Midtown",60990988,"Terrence","Manhattan, Harlem","(40.81032, -73.95415)","Entire home/apt","$90",198,"06/19/2019",4.87,39,4.06813298668335,237.6,0.736825068105933,"12/14/2018"
31405515,"ONLY WOMEN, CAMAS PARA MUJERES EN QUEENS",215778245,"Jessy & Christian","Queens, Corona","(40.74071, -73.86686999999998)","Private","$40",5,"04/15/2019",1.15,306,4.55304445570053,6,0.611766730532987,"10/10/2018"
4890335,"Spacious Rm in 3br apt-private bath",7920086,"Susan","Manhattan, East Harlem","(40.78615, -73.94295)","Private room","$71",19,"10/28/2018",0.35,0,4.59697706254547,22.8,0.85886553324253,"04/24/2018"
29826781,"Beautiful Artist couples Home in Chinatown.",13619313,"Kaylee","Manhattan, Little Italy","(40.71731, -73.99861999999997)","Entire home/apt","$175",0,NA,NA,179,NA,NA,NA,"06/03/2018"
34201695,"BedStuy Private Room (M2)",6206040,"Linda","Brooklyn, Bedford-Stuyvesant","(40.6914, -73.9294)","Private room","$65",4,"06/18/2019",2.35,12,4.15395898888305,4.8,0.709597629000031,"12/13/2018"
27782761,"Best of both world  city and safety easy to get",15486514,"Nathan","Bronx, Parkchester","(40.83581, -73.85864000000002)","Private room","$65",3,"12/02/2018",0.29,0,3.82891363340521,3.6,0.754853502532302,"05/29/2018"
18569142,"Amazing Apt. in the heart of Williamsburg!",128914189,"Edgar","Brooklyn, Williamsburg","(40.72034, -73.96030999999998)","Entire home/apt","$190",0,NA,NA,1,NA,NA,NA,"08/23/2018"
4315934,"The Brooklyn Haven",22405856,"Val And Taylor","Brooklyn, Bedford-Stuyvesant","(40.6792, -73.90937)","Entire home/apt","$NA",2,"11/02/2018",0.1,349,4.61546774424189,2.4,0.665781552697321,"04/29/2018"
35867917,"Updated Studio apartment, clean and fresh",158458681,"Sadie","Brooklyn, Bushwick","(40.69406, -73.9255)","Entire home/apt","$99",5,"07/05/2019",5,57,3.67768200511245,6,0.727900886541995,"12/30/2018"
10207451,"Private BR & Bath - Victorian Home",50549394,"Susan","Brooklyn, Flatbush","(40.63267000000001, -73.96199)","Private room","$175",6,"05/12/2019",0.22,178,3.37520407008909,7.2,0.664841836442963,"11/06/2018"
16289476,"Cozy Brooklyn Home in Crown Heights!",16214285,"Melinda","Brooklyn, Crown Heights","(40.66837, -73.95836)","Entire home/apt","$85",7,"06/18/2019",0.38,20,3.1245292845327,8.4,0.630939077569166,"12/13/2018"
10340849,"Executive retreat in Midtown West",5836431,"Darryl","Manhattan, Hell's Kitchen","(40.76367, -73.98613)","Entire home/apt","$400",0,NA,NA,0,NA,NA,NA,"06/19/2018"
6013186,"Lovely 1BR Garden Apartment w/Private  Garden",31175000,"Kathryn","Brooklyn, Bedford-Stuyvesant","(40.68446, -73.93956)","Entire home/apt","$109",79,"06/30/2019",2.07,0,3.8893517332929,94.8,0.75806392170995,"12/25/2018"
26061712,"The East Village Home: The Summer Getaway",126034120,"Roni","Manhattan, East Village","(40.72608, -73.97797)","Private room","$105",1,"08/20/2018",0.09,14,4.62478437817491,1.2,0.640910706511739,"02/14/2018"
9694001,"West Village Studio Apartment",28422539,"Tomas","Manhattan, West Village","(40.73713, -74.00059)","Entire home/apt","$250",0,NA,NA,0,NA,NA,NA,"10/09/2018"
2045097,"Charming Lower East Side Studio!",4119331,"Ryan","Manhattan, Lower East Side","(40.71892, -73.98383000000003)","home","$NA",0,NA,NA,0,NA,NA,NA,"07/07/2018"
1827962,"Bright & cosy 1 bedroom apartment",9564410,"Ines","Brooklyn, Williamsburg","(40.71766, -73.95634)","Entire home/apt","$170",61,"07/06/2019",0.9,190,3.46621586393317,73.2,0.658308777148124,"12/31/2018"
8307946,"Spacious Greenwich Village 1 Bed",6502766,"Katie","Manhattan, Greenwich Village","(40.73637, -73.99746)","Entire home/apt","$150",16,"01/01/2017",0.37,0,4.63860577238614,19.2,0.884231823798752,"06/28/2016"
10824871,"Beautiful Jr 1 Br In SoHo",12485770,"Raanan","Manhattan, SoHo","(40.72689, -74.00086)","Entire home/apt","$110",2,"12/24/2016",0.06,333,3.54037463888761,2.4,0.784803162068284,"06/20/2016"
23354284,"It's Always Sunny in Williamsburg (2)!",3074904,"Lauren & Chelsea","Brooklyn, Williamsburg","(40.71474, -73.95476)","Private room","$88",58,"06/23/2019",3.55,50,3.56161731924676,69.6,0.607204278933545,"12/18/2018"
29380907,"Cozy, Private 1 Bedroom Basement Apartment",179355129,"Gabrielle","Staten Island, Dongan Hills","(40.58303, -74.09271)","Entire home/apt","$85",12,"06/24/2019",1.91,229,3.07270290916094,14.4,0.607839750389084,"12/19/2018"
35311422,"Entire luxury apartment for rent. Sleeps 4 or five",243540233,"Simona","Queens, Astoria","(40.77545, -73.92704)","Entire home/apt","$250",0,NA,NA,22,NA,NA,NA,"02/22/2018"
9807758,"Doorman One bedroom Laundry!5128",16098958,"Jeremy & Laura","Manhattan, Gramercy","(40.73564, -73.98611)","Entire home/apt","$165",2,"05/31/2017",0.05,321,4.74613752155146,2.4,0.727011764330777,"11/25/2016"
24187794,"Renovated 1 BDR Apt~ Heart of Midtown Manhattan ❤️",29582882,"Lynn Liz","Manhattan, Midtown","(40.75592, -73.96956999999998)","Entire home/apt","$99",54,"06/20/2019",3.54,98,3.33841420944729,64.8,0.679952764335547,"12/15/2018"
17266255,"Custom Designed West Village 2 Bedroom",29893723,"Sam","Manhattan, West Village","(40.73115, -74.00429)","Entire home/apt","$158",5,"05/11/2017",0.18,0,3.87346841891774,6,0.760726001265732,"11/05/2016"
35860327,"Dreamy bright Nook",4107600,"Valentina","Brooklyn, Bushwick","(40.70379000000001, -73.91708)","Private room","$50",0,NA,NA,77,NA,NA,NA,"10/13/2018"
28368678,"Boerum Hill Twin BR in a Classic NYC Brownstone",6770631,"Allen","Brooklyn, Boerum Hill","(40.68519000000001, -73.98653)","Private room","$70",51,"07/03/2019",5.03,55,3.67254325000713,61.2,0.70500912646475,"12/28/2018"
3005261,"Hudson Heights Art Deco",7629544,"Alison","Manhattan, Washington Heights","(40.85719, -73.93573)","Private room","$185",34,"08/07/2018",0.56,365,3.56490185523635,40.8,0.60902851826679,"02/01/2018"
3517646,"Spacious, light-filled home by Prospect Park",17711637,"Carrie","Brooklyn, Kensington","(40.6451, -73.97798)","Entire home/apt","$210",3,"08/13/2018",0.05,0,4.1372564917094,3.6,0.6554038826058,"02/07/2018"
7387862,"Cozy bedroom in E. Village in July",38702813,"Alexander","Manhattan, Lower East Side","(40.72309, -73.98926)","Private room","$150",0,NA,NA,0,NA,NA,NA,"09/06/2018"
19294842,"ACintheroom!35minutestodowntown Manhattan,QUEENbed",47782497,"Robianddebbie","Brooklyn, East New York","(40.66906, -73.87805)","Private room","$55",15,"05/01/2019",1.33,318,3.192524806796,18,0.76441549380951,"10/26/2018"
13033376,"Private Parkside Room",21340955,"Shean","Brooklyn, Flatbush","(40.65272, -73.96127)","Private room","$65",28,"05/31/2019",1.09,298,3.42660708991105,33.6,0.78050595323444,"11/25/2018"
20135361,"Incredible Views! Zen-Style Residence In The Sky",118695056,"Cameron & Dione","Brooklyn, Downtown Brooklyn","(40.69201, -73.98713000000002)","Entire home/apt","$275",20,"05/15/2019",0.96,35,4.26981540075222,24,0.603044724131432,"11/09/2018"
18655992,"Private Room in the Heart of Brooklyn!",23722638,"Laura","Brooklyn, Gowanus","(40.68432, -73.98867)","Private room","$85",0,NA,NA,0,NA,NA,NA,"04/18/2018"
9364626,"Your sunny, large room in Brooklyn!",22141007,"Sarine","Brooklyn, Prospect Heights","(40.68048, -73.97463)","Private room","$75",0,NA,NA,0,NA,NA,NA,"03/23/2018"
12467421,"Luxury studio heart of Manhattan",67471774,"Grace.EJ","Manhattan, Upper West Side","(40.77504, -73.9896)","Entire home/apt","$150",0,NA,NA,0,NA,NA,NA,"08/06/2018"
8045421,"NYC Chelsea Luxury 1BR Apt",30283594,"Kara","Manhattan, Chelsea","(40.74465, -73.99253)","Entire home/apt","$129",3,"12/31/2017",0.07,161,4.72872966431953,3.6,0.654499077524195,"06/27/2017"
28369648,"New(2019) Renovated bath & 30-40 min to Manhattan",19303369,"Hiroki","Queens, Elmhurst","(40.74513, -73.87236999999998)","Private room","$33",0,NA,NA,0,NA,NA,NA,"06/26/2018"
4436185,"Charming Park Slope Studio Sublet",3708965,"Nicole","Brooklyn, Sunset Park","(40.66063, -73.98894)","Entire home/apt","$60",0,NA,NA,0,NA,NA,NA,"04/22/2018"
11827451,"Cozy 1 Bedroom Apt.. Just like home",63006814,"Jamilya","Brooklyn, Crown Heights","(40.66429, -73.94994)","Entire home/apt","$139",67,"06/28/2019",1.7,75,4.79902345571772,80.4,0.825648592002952,"12/23/2018"
16171868,"Private room in Bushwick, 20 minutes to Manhattan!",73447493,"Alana","Brooklyn, Bedford-Stuyvesant","(40.69587, -73.93406999999998)","Private room","$60",37,"06/24/2019",1.18,90,3.44208516998057,44.4,0.72677762572812,"12/19/2018"
17937356,"Good deal in bohemian East Village",855079,"Nicholas","Manhattan, East Village","(40.72734000000001, -73.98319000000002)","Private room","$150",16,"04/01/2019",1.75,0,3.89028637451378,19.2,0.663022474923162,"09/26/2018"
31068388,"Small Deluxe Private room near LGA (Room#01)",155691570,"Mili","Queens, East Elmhurst","(40.76406, -73.87312)","Private room","$35",65,"06/24/2019",10.05,85,4.58293843841003,78,0.839029389311911,"12/19/2018"
164989,"*SoHo: Clean, Safe, Private, Peaceful Bedroom (A)*",69439,"Jade","Manhattan, SoHo","(40.72351, -73.99683)","Private room","$140",54,"06/16/2019",0.56,221,3.59026102951949,64.8,0.6901843425836,"12/11/2018"
25030090,"Bushwick bedroom w/ private bath (Jefferson Stop)",2533755,"Alex & Dave","Brooklyn, Bushwick","(40.70388, -73.92529)","Private room","$90",74,"06/24/2019",5.58,48,3.44024180342176,88.8,0.73253789893086,"12/19/2018"
